 haloID    z                BH_ID                    gas_ID           m_BH        m_gas     Z/Zsolar     iron_gas    Mg_gas      alpha_gas
 m0305  2.163206                  224277                  177783  2.84819e+08  6.88431e+06  0.421531  2.32000e+03  7.17361e+02  2.95931e+04
 m0305  2.163626                  224277                  176994  2.83762e+08  7.47708e+06  1.041077  6.68125e+03  2.12208e+03  7.75764e+04
 m0305  2.164016                  224277                  177736  2.79469e+08  6.53472e+06  0.778154  4.59639e+03  1.36426e+03  5.01111e+04
 m0305  2.164377                  224277                  172953  2.62958e+08  7.66222e+06  1.333077  8.35736e+03  2.80792e+03  1.02989e+05
 m0305  2.165759                  224277                  227983  2.53394e+08  8.17986e+06  1.267231  8.53722e+03  2.84458e+03  1.04346e+05
 m0305  2.166491                  224277                  178681  2.49283e+08  6.62833e+06  1.112308  6.21931e+03  2.00347e+03  7.37556e+04
 m0305  2.166852                  224277                  210176  2.47654e+08  7.40014e+06  1.373308  8.34708e+03  2.79736e+03  1.02436e+05
 m0305  2.170879                  224277                  172666  2.31706e+08  7.70875e+06  1.018769  6.49889e+03  2.13194e+03  7.90375e+04
 m0305  2.171713                  224277                  252940  2.26162e+08  7.05264e+06  1.389462  8.07139e+03  2.69500e+03  9.88042e+04
 m0305  2.173535                  224277      576460752303674956  2.15607e+08  1.06156e+07  1.363231  1.17978e+04  3.98069e+03  1.46056e+05
 m0305  2.173898                  224277                  129960  2.13629e+08  6.70361e+06  0.556962  3.04986e+03  9.28819e+02  3.79903e+04
 m0305  2.174180                  224277                  251458  2.13360e+08  6.71403e+06  1.381077  7.62069e+03  2.55208e+03  9.34764e+04
 m0305  2.174180                  224277                  182071  2.13360e+08  5.93528e+06  0.546877  2.90236e+03  8.49292e+02  3.20694e+04
 m0305  2.174573                  224277                  134828  1.91697e+08  6.38042e+06  0.938385  5.00125e+03  1.62472e+03  6.00708e+04
 m0305  2.176015                  224277                  222991  1.84658e+08  6.34292e+06  1.074385  5.76181e+03  1.84833e+03  6.80764e+04
 m0305  2.177115                  224277                  220574  1.81174e+08  6.56472e+06  1.373692  7.42875e+03  2.47750e+03  9.08611e+04
 m0305  2.177115                  224277                  192151  1.81174e+08  5.90333e+06  0.673031  3.36681e+03  1.06593e+03  3.97222e+04
 m0305  2.178215                  224277                  223387  1.64872e+08  9.30708e+06  1.332615  1.01814e+04  3.40931e+03  1.24978e+05
 m0305  2.179327                  224277                  224041  1.61922e+08  6.38583e+06  1.221154  6.39361e+03  2.13583e+03  7.85583e+04
 m0305  2.181886                  224277                  215211  1.48618e+08  7.71056e+06  1.345923  8.51319e+03  2.85500e+03  1.04589e+05
 m0305  2.184835                  224277                  220647  1.43028e+08  7.29597e+06  1.302615  7.79722e+03  2.61056e+03  9.57681e+04
 m0305  2.187769                  224277                  216002  1.36243e+08  6.57278e+06  0.337185  1.80597e+03  5.46111e+02  2.24444e+04
 m0305  2.188511                  224277                  247863  1.33038e+08  9.24542e+06  1.374154  1.05606e+04  3.49806e+03  1.27719e+05
 m0305  2.190067                  224277                  141154  1.18862e+08  8.28028e+06  1.360538  9.22389e+03  3.09875e+03  1.13626e+05
 m0305  2.191829                  224277                  145004  1.13636e+08  5.98389e+06  1.007077  4.98486e+03  1.65319e+03  6.04653e+04
 m0305  2.194551                  224277                  215541  1.07199e+08  6.64389e+06  0.474315  2.98944e+03  8.17819e+02  3.06667e+04
 m0305  2.195889                  224277                  220613  9.94187e+07  7.35056e+06  1.351923  8.12431e+03  2.73389e+03  1.00226e+05
 m0305  2.204389                  224277                  252268  9.19871e+07  7.22514e+06  1.360231  8.04278e+03  2.70319e+03  9.91292e+04
 m0305  2.213657                  224277                   95052  8.66831e+07  6.31111e+06  1.382231  7.22819e+03  2.40097e+03  8.78222e+04
 m0305  2.217369                  224277                  172721  8.17547e+07  6.29847e+06  1.349462  6.96556e+03  2.33819e+03  8.56917e+04
 m0305  2.218487                  224277                  178355  7.42958e+07  8.44181e+06  1.377000  9.58722e+03  3.19542e+03  1.17118e+05
 m0305  2.227785                  224277                  251687  6.46754e+07  6.90125e+06  1.838846  9.00861e+03  3.62694e+03  1.30494e+05
 m0305  2.234508                  224277                  176827  6.14672e+07  5.89806e+06  0.167723  8.96903e+02  2.51528e+02  9.69347e+03
 m0305  2.241838                  224277                  101373  5.33651e+07  5.89569e+06  0.111369  6.16083e+02  1.69806e+02  6.29847e+03
 m0501  0.018005     5188147337666589673                  217594  2.15567e+09  5.97403e+06  0.047827  8.89931e+02  7.36222e+01  2.20306e+03
 m0501  0.949838     2305843026393768279      576460752303647692  3.46325e+08  9.99569e+06  2.288923  3.22486e+04  6.75250e+03  2.11431e+05
 m0501  0.956553     2305843026393768279                  110781  3.33850e+08  1.06265e+07  2.295000  3.31556e+04  7.17444e+03  2.27028e+05
 m0501  0.957146     5188147337666589673                  223563  1.71876e+09  9.23583e+06  2.247308  2.63000e+04  6.03833e+03  1.96111e+05
 m0501  0.960200     2305843026393768279                  171835  3.28437e+08  8.91028e+06  2.285615  2.71819e+04  5.97431e+03  1.90375e+05
 m0501  0.965088     2305843026393768279                  223051  3.19115e+08  7.34792e+06  2.213923  1.75472e+04  4.69083e+03  1.58875e+05
 m0501  0.967969     2305843026393768279                  176632  2.98499e+08  7.67556e+06  2.295846  1.98833e+04  5.13681e+03  1.70750e+05
 m0501  0.974115     2305843026393768279                  179362  2.81494e+08  7.37611e+06  2.202615  1.73458e+04  4.67417e+03  1.58903e+05
 m0501  0.977453     2305843026393768279                  116308  2.71349e+08  8.97014e+06  2.298154  2.33653e+04  6.01181e+03  1.99597e+05
 m0501  0.982176     2305843026393768279                  171575  2.67115e+08  7.44208e+06  2.260385  1.81667e+04  4.86722e+03  1.64347e+05
 m0501  0.983903     2305843026393768279                  178551  2.57640e+08  6.72667e+06  2.292077  1.72514e+04  4.48736e+03  1.49639e+05
 m0501  0.987056     2305843026393768279      576460752303600673  2.48556e+08  6.07472e+06  2.306231  1.59292e+04  4.08917e+03  1.35539e+05
 m0501  0.990085     2305843026393768279                  142496  2.36756e+08  9.00806e+06  2.315231  2.40181e+04  6.10014e+03  2.01417e+05
 m0501  0.992163     2305843026393768279                  116397  2.30831e+08  8.61528e+06  2.319308  2.28667e+04  5.84056e+03  1.93208e+05
 m0501  0.997020     2305843026393768279     1152921530376766703  2.20036e+08  8.74972e+06  2.250615  2.15861e+04  5.70528e+03  1.91875e+05
 m0501  1.004763     2305843026393768279                  177141  2.05721e+08  7.33528e+06  1.778692  1.23776e+04  3.65833e+03  1.30119e+05
 m0501  1.012510     2305843026393768279                  176915  1.88939e+08  9.31736e+06  2.322615  2.00056e+04  6.22417e+03  2.17778e+05
 m0501  1.012510     2305843026393768279                  114098  1.88939e+08  7.69181e+06  2.335769  1.70306e+04  5.18042e+03  1.79889e+05
 m0501  1.020745     2305843026393768279                  150730  1.51360e+08  7.15167e+06  2.071615  1.35087e+04  4.21028e+03  1.49125e+05
 m0501  1.024640     2305843026393768279                  226824  1.45417e+08  9.12222e+06  2.318231  1.96694e+04  6.08764e+03  2.12611e+05
 m0501  1.032194     2305843026393768279                   86773  1.35744e+08  1.04118e+07  2.343538  2.28528e+04  7.03181e+03  2.44986e+05
 m0501  1.035387     2305843026393768279                  223856  1.21587e+08  1.03794e+07  2.339615  2.27792e+04  6.99694e+03  2.43792e+05
 m0501  1.037955     2305843026393768279                  179249  1.14276e+08  9.55542e+06  2.286385  2.02000e+04  6.27708e+03  2.19833e+05
 m0501  1.038773     2305843026393768279                  174852  1.07692e+08  8.54069e+06  2.272692  1.77569e+04  5.56542e+03  1.95528e+05
 m0501  1.041725     2305843026393768279                  118011  1.02435e+08  6.04694e+06  0.818462  4.75250e+03  1.34667e+03  4.95111e+04
 m0501  1.045793     2305843026393768279                  178233  9.28094e+07  7.72931e+06  2.175923  1.42694e+04  4.81042e+03  1.71681e+05
 m0501  1.059843     2305843026393768279                  174581  7.35025e+07  8.61056e+06  2.386231  1.58139e+04  5.87486e+03  2.12764e+05
 m0501  1.067111     2305843026393768279      576460752303534826  6.60453e+07  7.56208e+06  2.236846  1.44097e+04  4.84875e+03  1.72528e+05
 m0501  1.309074     5188147337666589673     5764612075699637478  1.71876e+09  6.31014e+06  2.279923  3.41764e+04  4.62250e+03  1.20547e+05
 m0501  1.417947     5188147337666589673     1729382308449943017  1.71876e+09  8.03153e+06  2.038000  3.72569e+04  5.15417e+03  1.36419e+05
 m0501  1.487562     5188147337666589673     1152921504606942041  1.71876e+09  8.80264e+06  1.835615  3.15431e+04  4.91611e+03  1.39167e+05
 m0501  1.489668     5188147337666589673                  130634  1.71876e+09  9.75208e+06  1.835462  3.54194e+04  5.44486e+03  1.53681e+05
 m0501  1.501107     5188147337666589673                  134104  1.71876e+09  6.03389e+06  0.021505  1.49514e+02  2.83833e+01  1.09281e+03
 m0501  1.519317     5188147337666589673      576460752303579949  1.71876e+09  8.61250e+06  1.494846  2.42306e+04  3.75625e+03  1.08936e+05
 m0501  1.521261     5188147337666589673      576460760893435123  1.71876e+09  6.86069e+06  1.917077  2.41347e+04  3.89778e+03  1.13099e+05
 m0501  1.521375     5188147337666589673     1152921504607006489  1.71876e+09  8.65722e+06  1.891461  2.99208e+04  4.83986e+03  1.40903e+05
 m0501  1.521375     5188147337666589673     1152921521786875673  1.71876e+09  7.54042e+06  1.590692  2.22639e+04  3.49361e+03  1.01892e+05
 m0501  1.549759      576460760893483162                   99484  1.20289e+09  6.49153e+06  2.053231  2.34236e+04  3.96083e+03  1.16668e+05
 m0501  1.551216      576460760893483162                  130626  1.20289e+09  6.46069e+06  1.943615  2.29292e+04  3.73667e+03  1.08417e+05
 m0501  1.557283      576460760893483162      576460752303577639  1.20289e+09  1.03621e+07  2.054461  3.87847e+04  6.35181e+03  1.83958e+05
 m0501  1.559797      576460760893483162      576460760893543902  1.20289e+09  9.58569e+06  1.972923  3.48431e+04  5.64361e+03  1.62889e+05
 m0501  1.566011      576460760893483162      576460760893482279  1.20289e+09  6.09403e+06  2.085308  2.05708e+04  3.66861e+03  1.11481e+05
 m0501  1.570516      576460760893483162      576460760893517870  1.20289e+09  8.21944e+06  2.108923  2.78847e+04  5.00806e+03  1.52458e+05
 m0501  1.591083      576460760893483162                  133179  1.20289e+09  5.90319e+06  0.024497  1.76722e+02  3.33931e+01  1.24115e+03
 m0501  1.600192      576460760893483162     1729382274090296060  1.20289e+09  5.90889e+06  2.131077  2.03681e+04  3.65750e+03  1.10832e+05
 m0501  1.604587      576460760893483162      576460760893543720  1.20289e+09  8.56403e+06  2.145385  2.99736e+04  5.35444e+03  1.61486e+05
 m0501  1.612385      576460760893483162      576460760893504765  1.20289e+09  6.44042e+06  2.163615  2.30014e+04  4.08792e+03  1.22553e+05
 m0501  1.618994      576460760893483162      576460752303540332  1.20289e+09  1.00656e+07  2.164077  3.62417e+04  6.39931e+03  1.91278e+05
 m0501  1.619975      576460760893483162      576460752303609234  1.20289e+09  1.00982e+07  2.236154  3.71014e+04  6.66667e+03  1.99472e+05
 m0501  1.620696      576460760893483162      576460760893448679  1.20289e+09  8.82194e+06  2.357923  3.17889e+04  6.10569e+03  1.87778e+05
 m0501  1.649343      576460760893483162      576460760893543826  1.20289e+09  7.79792e+06  2.360385  2.62861e+04  5.36625e+03  1.68458e+05
 m0501  1.673432      576460760893483162     1152921530376750217  1.05537e+09  7.85597e+06  2.402385  2.67347e+04  5.50847e+03  1.73292e+05
 m0501  1.679040      576460760893483162      576460760893474924  1.05537e+09  7.27514e+06  2.249538  2.39694e+04  4.74306e+03  1.48208e+05
 m0501  1.684146      576460760893483162      576460752303580081  1.02386e+09  8.42681e+06  2.379385  2.85389e+04  5.85083e+03  1.83736e+05
 m0501  1.691674      576460760893483162      576460760893474859  1.02034e+09  6.79750e+06  2.406461  2.32861e+04  4.78542e+03  1.50097e+05
 m0501  1.750169      576460760893483162      576460752303543319  9.98879e+08  7.03569e+06  2.312000  2.30167e+04  4.72375e+03  1.48889e+05
 m0501  1.756172      576460760893483162                  151741  9.98879e+08  1.05725e+07  2.179923  3.24958e+04  6.62236e+03  2.09778e+05
 m0501  1.762385      576460760893483162      576460752303582840  9.98879e+08  5.94486e+06  2.283308  1.92583e+04  3.93750e+03  1.24087e+05
 m0501  1.763026      576460760893483162     1152921521786810936  9.74156e+08  6.47806e+06  2.249000  2.09236e+04  4.22097e+03  1.32662e+05
 m0501  1.764149      576460760893483162      576460760893479374  9.65771e+08  9.45792e+06  2.243846  3.02736e+04  6.14194e+03  1.93528e+05
 m0501  1.810181      576460760893483162                  150813  9.55083e+08  9.61042e+06  1.942077  2.28986e+04  5.18833e+03  1.72764e+05
 m0501  1.827455      576460760893483162     1152921504606976994  9.36757e+08  5.97653e+06  2.483000  1.72403e+04  4.26458e+03  1.41917e+05
 m0501  1.827455      576460760893483162     1152921521786846178  9.36757e+08  5.97111e+06  2.486154  1.71778e+04  4.26458e+03  1.42069e+05
 m0501  1.843171      576460760893483162      576460752303487925  9.22361e+08  6.39389e+06  2.284154  1.89556e+04  4.21139e+03  1.36035e+05
 m0501  1.845331      576460760893483162      576460752303587412  9.19296e+08  6.68708e+06  2.272308  1.99778e+04  4.38542e+03  1.41097e+05
 m0501  1.851749      576460760893483162      576460752303521127  9.10411e+08  8.56403e+06  2.246769  2.54417e+04  5.54708e+03  1.78306e+05
 m0501  1.858507      576460760893483162                  102142  9.05464e+08  7.38889e+06  1.832538  1.42500e+04  3.69736e+03  1.28989e+05
 m0501  1.867079      576460760893483162                   77194  8.95792e+08  8.87375e+06  1.843385  1.81806e+04  4.49722e+03  1.54458e+05
 m0501  1.875183      576460760893483162      576460760893487466  8.81231e+08  6.24458e+06  1.822231  1.30744e+04  3.12556e+03  1.06537e+05
 m0501  1.901562      576460760893483162                  102581  8.72435e+08  9.51597e+06  1.970000  2.15264e+04  5.22847e+03  1.76944e+05
 m0501  1.905397      576460760893483162                   64990  8.71824e+08  9.02000e+06  2.290000  2.21069e+04  5.84694e+03  1.99681e+05
 m0501  1.909472      576460760893483162     1152921513196902923  8.44971e+08  8.31972e+06  2.228000  2.11042e+04  5.27056e+03  1.77139e+05
 m0501  1.914891      576460760893483162     1152921504606980161  8.44971e+08  7.65278e+06  2.301308  1.97278e+04  5.01764e+03  1.69111e+05
 m0501  1.915401      576460760893483162      576460760893456560  8.44971e+08  6.87458e+06  2.158538  1.69583e+04  4.19681e+03  1.41375e+05
 m0501  1.923831      576460760893483162                  159362  8.34458e+08  9.80417e+06  2.232077  2.46736e+04  6.21708e+03  2.09472e+05
 m0501  1.928901      576460760893483162      576460760893447335  8.22254e+08  9.67681e+06  2.182385  2.50514e+04  6.02000e+03  1.99917e+05
 m0501  1.929073      576460760893483162                  105644  8.22254e+08  7.30639e+06  2.163923  1.88347e+04  4.50375e+03  1.49444e+05
